Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
160944.0,-6.4690878994784,5.62464814356618,-3.07814248425298,-1.79275374610123,-0.66729915238069,-1.70515905347256,0.817147998886998,-0.0201817976913882,4.96488432504996,8.02353629752193,-0.123353465060379,0.823674114914965,1.22585770109094,-1.76046129607961,0.777677920769753,-1.06877650509253,-0.803272534663926,-0.43954115267115,-0.666638299637404,2.97849611501171,-0.559336567603551,1.04215664998865,0.352309575068642,0.0198108482703672,0.527181511798939,-0.251348874686257,1.80405607206885,0.490897618360582,0.89,0
40410.0,-0.547913439111167,1.14744627250364,0.800343497441193,2.71256105019459,0.26777585794381,0.35297305777771,1.53459585555886,-0.226760870475886,-2.15014569478726,0.908953195347626,1.00652478230598,0.455479843814866,0.857444088028108,0.510004466858162,0.162990723565739,-0.104546246226203,-0.317194920479114,0.403208820137756,1.30000690366273,0.175395028281405,0.148205085314302,0.477708281138062,0.0181304289388206,0.0539526371143151,-0.133550371462914,0.230125626673761,0.0754932278030546,0.0963947165929806,160.77,0
44340.0,1.43231825584416,-0.153491922307738,0.0451403832807644,-0.65967046814226,-0.561021179370263,-0.875218398383541,-0.407381320572246,-0.251642234686556,-0.989468454201253,0.177421585533559,-0.101515099761636,-0.0934493211171543,1.68725607900285,-1.43723422105962,0.754433990564031,1.60384307003188,0.695272831632652,-1.18974741597041,0.653483869273306,0.208062457456021,-0.16401228131573,-0.508048182115729,0.0387082935679114,-0.181509859029086,0.3484201892995,-0.453258682166498,0.0308822064593087,0.0417449857482177,10.0,0
162314.0,0.0016424753911553,0.765404458280236,0.337919501212036,-0.673267227902078,0.340426825143211,-0.875731866749854,0.846641419196278,-0.0153907731486609,-0.174602019645101,-0.214380585334319,0.702950388207498,0.381717327155209,-0.985430657270314,0.491942154383632,-1.01284303449208,0.117568004398043,-0.574282566401102,-0.174867832155168,0.177028066767223,-0.0943571739682886,-0.214772412874949,-0.514457803603461,0.0730812854422672,0.0463707553871461,-0.563234389070811,0.118114169694383,0.238624073480592,0.0859895324239006,0.89,0
75869.0,1.17588967023668,-0.226717661855085,1.225189094664,0.873778992670004,-1.16568958514374,-0.32158800635031,-0.676405824870751,0.118615024754928,1.05304523099953,-0.217584009351366,-0.870207060940262,0.0102313369457254,-0.765000566016234,-0.245282686615836,0.28901971160555,0.20110223117384,-0.127908131271362,-0.136017839299935,-0.0359228013669188,-0.147126065304439,-0.0995150631275476,-0.137881425513376,0.039124784927307,0.412051564216308,0.226099700282955,0.318816398878154,0.011104751491378,0.0260480377762369,11.5,0
1824.0,-4.46805066670965,4.07009118690832,-0.148906429530161,-0.972009623763857,-0.793219146158022,-0.843436682066838,0.630032649619591,0.151528090535742,2.77756237464816,5.04604696349691,0.723564830108987,0.861761289753708,1.06308981658637,-1.33098353049741,1.23585881774453,-0.63553278985045,-0.252602231593755,-1.33438138184324,-0.985854060808285,2.32257385303188,-0.745319888195946,-0.662027158204539,0.210637317097659,0.342283176446681,0.581766173419703,0.0983612003223101,1.57554545099967,0.768738647762783,9.85,0
94055.0,-0.757198576867547,0.463794680090698,-0.0160060054854821,1.10254067200803,2.11482449732794,-1.13228927179866,0.998363383737147,-0.309024952679309,-0.118836984058114,-0.272572144033997,1.43263451763354,-2.33166520779388,1.2150811133766,2.54486307609788,-0.976684104953507,-0.700298115935173,0.335718873272773,0.830931346889768,0.86909445975158,0.200131478511253,0.222096700004796,0.628645471202516,-0.259360262090011,-0.383345251675504,0.413140319938618,-0.299733678683845,0.0581077377725478,0.139501534300144,36.0,0
121194.0,2.13607335474239,-0.718924200857621,-1.06385456542983,-0.519448565653231,-1.002492793164,-1.15407556195297,-0.939487536569549,-0.12523297031324,0.202199598935287,0.110119916303771,-0.484822362130736,-1.24083700361499,-0.742088279743569,-1.92416489579174,0.429398930116857,1.70277017760259,1.4324046831734,-0.344863456087129,0.203236957551467,-0.0282100901745928,0.229643939844883,0.71346526946795,0.115983587241958,-0.0767325498571131,-0.182367610657862,-0.0874715920457059,0.0230333068523231,-0.0130801626096795,19.0,0
81180.0,-1.7145242608162,0.891036169189034,1.18427533524128,2.9632633181035,-0.0999156019271844,-0.140487902301298,0.866038791787395,-0.270544768170607,-0.915909073515822,1.71660530925487,-0.170106968148372,0.177849568734802,1.44307614370821,-0.334546671465932,1.32161973469244,-0.01950638690428,-0.221723573118212,-0.167442272297027,0.72969145193705,0.182305170611184,-0.206260640762304,0.0596826291969971,0.0597204238358429,0.421505865954173,-0.0997499024301641,0.047772591720366,-0.414880336509124,-0.0677448976142471,109.53,0
145119.0,1.87359155501655,0.178088906981063,0.294347989693171,3.90178932780507,-0.49626714146681,0.183126683234298,-0.635459254445931,0.195164259049078,-0.0264470840835464,1.41948704412941,-1.64828013216291,-0.998378613812094,-1.44474964714029,0.0324404385857612,-0.41893139141821,1.26215883666011,-0.824433232547057,0.218209205663932,-1.73370030702847,-0.39226982673237,0.152482730959527,0.497454938498987,0.212258329236675,-0.0191394225524556,-0.287629845342266,0.0316461449376243,0.0076992198385142,-0.0350336863678498,0.0,0
121465.0,1.09673003063816,-1.44760481492174,-1.84205460871937,0.916015060243365,-0.302362199460591,-0.273146233486305,0.384379106735145,-0.10814626153295,0.419915813211338,-0.462037114499804,1.22079663343104,0.751031693887681,-0.0889196979673767,-0.823085198584284,-0.230408419277221,0.748736872485099,0.293450188314006,0.758387981011391,-0.170467071146332,0.78301298329545,0.214676931014599,-0.325737627699565,-0.166972034032438,0.698502542348291,-0.396174920812097,0.115706605547209,-0.119324441227652,0.0509649429082539,463.7,0
59202.0,1.20411039126024,0.201846121090755,0.247125197616556,0.65917483440576,-0.300867071630124,-0.631272562357746,-0.0704886630190737,0.0048916700376261,0.218047292202068,-0.291939468241801,-0.0586509903784175,-0.346229478548845,-1.04636182233419,-0.0088159246695727,1.48391507235879,0.245451777489573,0.344794787826769,-0.593458099738054,-0.549619625638929,-0.184242902639935,-0.27184988355367,-0.82040444129961,0.170193981080634,-0.0001758229861626,0.099336261629078,0.127870829735559,-0.0155767843635857,0.0254507688454063,5.99,0
125062.0,1.89872164209137,-0.321038204596048,-1.77183724703424,0.672407675888962,0.115018596637397,-1.26734711125361,0.612810262472539,-0.441069949500116,0.45029767527798,0.107003900050249,-1.14423256157942,-0.0357207527009834,-0.728277432410331,0.565399027773603,-0.368894204081594,-0.494280161220936,-0.107077792972019,-0.658593939470158,0.169094809568569,-0.0821058162976895,0.0151113360194366,0.0062686713560912,-0.0290936115374851,-0.0713325727248904,0.179444227748497,0.378224918903267,-0.10604198717623,-0.059505835040257,104.36,0
20020.0,1.18539219408035,1.42711834039608,-1.32026831008834,1.87078017098598,1.00290109306,-1.48413799270867,0.661600199808651,-0.390570959103495,0.702960020147141,-1.98655290532565,2.40502824890068,-2.41157275665507,2.14504869168208,-2.0392876762897,0.482484413288877,0.584904435813797,3.79566081349931,0.962683896516073,-1.5272833867797,-0.0762295508134393,-0.303643484150893,-0.457901719848872,-0.135351456468773,0.0339833421655652,0.742489834205795,-0.325750115023101,0.0348741588135855,0.0919773005302991,0.89,0
37071.0,-0.928148324726971,0.347877690619548,1.08374115811478,1.29721160780223,-1.59149241887621,0.879794286951137,2.1151778704145,-0.184488650881389,-0.605909933456343,-0.396599610903469,-0.336782338400139,-0.893391342811776,-1.15391892624122,0.469496184429228,1.88810640273555,-0.283964062660631,0.180029867502475,-0.14627385262395,0.318406898406704,0.0074487489264363,-0.0338564290236053,-0.087393754487223,0.116345356363274,0.0469396471317756,0.299328916293577,-0.234888430326496,0.08439723266689,-0.116371513849783,435.35,0
100842.0,1.90024458986272,-0.689154944893961,0.0282940207378093,0.374782574951755,-0.878865824170213,0.188782133154203,-1.17330746349302,0.228281485438,2.67947611531183,-0.194037571326776,1.11581080575734,-2.45561737797619,0.24599801769252,1.60549998255792,-0.411034747252316,0.989566304283283,-0.179890154539375,1.06211248459264,-0.113349649020402,-0.241984606283511,-0.0912752613050106,-0.0288008985243711,0.259141416536404,-0.62799794920527,-0.666965255693703,0.460707573330485,-0.0561232823222828,-0.0580245034294509,39.0,0
136444.0,-1.87050999275977,-2.29846637790585,-0.451878690414987,-1.69391325101923,-2.0973692038319,0.787836598879388,1.74844687484686,0.466217281445698,-1.10530968313456,-0.870094560005557,0.250913321208032,-0.375369377592982,-0.834370398730715,0.155729525669029,-1.80610795974351,1.56729332545893,0.0090496042965898,-0.886360925543815,0.237733289664847,1.4395762279253,0.459218820191694,-0.311222722926877,1.9159191707416,0.555845199353017,-0.874132980019408,-0.878352700524114,-0.151280801078354,0.132555617954214,702.75,0
84633.0,-0.629914259626154,1.20719425208951,1.26721190819363,-0.198887145845118,0.218788153266629,-0.648942570464398,0.680789239273067,-0.0516834355392716,-0.243740146070894,-0.010526285182183,-0.732882517285957,0.0769096787271157,0.641350141216954,-0.061385506213832,0.844821801172634,0.298324827323856,-0.612452864644905,-0.271798036215228,0.170515432280269,0.263730415406255,-0.288012848125555,-0.667843802038835,-0.0906158496992813,-0.121949211431761,-0.0608271016159491,0.105491943161691,0.381388344459645,0.174250564961088,1.29,0
164455.0,1.94601731402965,-0.610704319008033,-0.454506395366102,0.203471728277401,-0.298015974734811,0.647137608768447,-0.876679132172715,0.221436446929598,1.07701959412563,0.16364465628249,-0.344902663031546,0.841934873649401,0.804676895871321,-0.256557846537083,0.0739371314973846,1.20251030672239,-1.43256623139346,0.945061726700347,0.40589391016654,-0.0351593707848814,0.0125682169138029,0.105491324097484,0.0964584281810071,-1.36357794440648,-0.383432579218495,0.22769145694771,-0.0009953517500267,-0.0502868795007157,45.5,0
24817.0,-1.25598813928539,0.604289754068876,1.8675890563256,0.487019276440198,-0.586714128118077,-0.192788719000987,-0.251479060833123,0.5538430561835,1.02849708080346,-0.952779576970082,1.89302935161896,-1.00725438358301,2.46863375729,1.35519788147209,-1.73970433634343,0.0453729167376462,0.574742582781948,0.658989277296607,0.0700841369239897,0.222082869561758,0.148088767192392,0.653773599358206,-0.042113142660411,0.55779201325451,-0.123087493828827,0.380930720485269,0.203109065808459,0.0683623399931813,59.9,0
127890.0,2.14488001936931,-1.08098025946496,-0.950476127893977,-1.24502790712582,-0.419130184314926,0.486751446169254,-1.08613095796539,0.158404074805093,-0.128957668798099,0.859278026632634,0.0170221479224781,-0.0461560775163198,0.430419978920438,-0.338552774188677,-0.36804480291709,1.79331864395621,-0.546047408759563,-0.63931719208907,1.31772972120525,0.10539310553529,-0.0504004698408524,-0.258843933911728,0.250953884254931,-0.375392074149025,-0.374240933184123,-0.475279205205706,-0.0024544947808393,-0.0487900634561085,39.9,0
1314.0,-0.967444815631106,0.774713786692235,1.33420443727949,-1.08948514745209,0.412903612991331,-0.178397752557111,0.668483316431934,0.0246566288468038,0.489392986647663,0.127887088533422,0.0101946006731251,-0.663951403412701,-2.19912477327793,0.124026862096582,-0.692978097814821,0.463577014970733,-0.875424885589873,0.36111790697089,0.261810638658716,0.0700745526753291,-0.315093679273428,-0.66929255134929,-0.296708519194735,-0.536540623175741,0.0417055351713225,0.317045958737598,0.0752417653249833,-0.0386740613988946,5.0,0
44091.0,0.580743289549982,-1.167907436774,0.386945510268664,0.189117481679338,-0.984055144228833,-0.0351409764250514,-0.112806465639027,0.132249214099055,0.213774837232267,-0.160694422982688,1.54747203428426,0.56135725385685,-0.737957652383474,0.544989023707816,0.958924205161753,0.521615329993329,-0.334147073431438,-0.213350095643378,-0.199989795549676,0.492440074750395,0.0618942434911283,-0.577550708031825,-0.0889819654536281,0.0553252503104495,-0.234369031897325,0.770651816584821,-0.113441085452023,0.0530913223641033,313.12,0
52211.0,1.02988102851787,0.171949889621963,0.917227367288744,2.57523692011653,-0.610796464194262,-0.322899165286478,-0.154286169806624,0.0078820042650961,-0.360343120626216,0.670346161703011,-0.748148217475029,-0.583514548342708,-0.71164142745634,0.272185545607454,0.836831060803884,0.946246357150322,-0.695880410794778,0.211770285100228,-1.23305021963354,-0.0490028244456007,0.190898746731962,0.342725043949348,-0.128752036915919,0.382638298482174,0.418904529686557,0.11689767287179,-0.0087865112291833,0.0389373699041602,75.72,0
200.0,-0.304922925009803,-0.521387699016404,1.34118051421572,-0.255797283141015,-1.1209159264394,0.91826034715928,0.17434811662164,0.358936081787332,1.20837961309651,-1.11511043318536,0.792522517730734,0.947250295996408,-0.637521709619869,-0.0507956203932772,0.548192833157653,-1.54689584817858,0.732697001238345,0.491793062104553,2.64244505794269,0.490222139220635,0.124286738178446,0.405697717510162,0.418190996171379,-0.305738136789413,-0.487991442618742,-0.559780152175086,0.171079308504423,0.107152651380715,196.7,0
87471.0,0.122772539708329,0.911362893541265,-0.447601407303845,-0.538441990730303,0.855439125556256,-0.773499233757498,0.869761495179698,-0.010560330953126,0.144971359733584,-0.805913362399749,-0.88575814378031,-0.780197665978751,-1.25439914553339,-0.761012949731621,-0.0499762353087212,0.342078788560851,0.482806172668389,-0.137531017047331,-0.279978498395701,-0.0577084256178481,-0.349734643157018,-0.922044335128071,0.121957580934277,0.464550120992631,-0.472633203029325,0.12355628661058,0.215803621126115,0.0812821187504632,5.37,0
26801.0,-2.97868956467412,2.97086463736676,0.569972639160462,-0.62914599714247,-0.328428384258497,-1.25041955374107,1.28840836949447,-0.643411908916403,2.45995309131941,4.02331874906334,0.641514809887435,-0.220490067001161,-0.132797902968004,-1.95992522786041,1.18516141981915,-0.238941621847689,-0.326345353667221,-0.526274446495619,-0.559208229911124,1.83946108364464,-0.836567998288824,-0.786581232150907,-0.0109893014161122,0.613375211935683,0.299467240457017,-0.0336159221142255,0.553933680524339,-0.282487448679965,17.99,0
132837.0,-1.41089745956581,1.42628287907496,-1.25011635741042,-0.752408455323442,1.0456332388494,-0.435134760117649,1.23060695577848,-0.0569099934471621,-0.24864768489518,-0.948014474032488,-1.0125650656056,0.460374623011798,1.9454202500754,-1.23863993873388,0.413448576690139,0.505805125041411,0.0829626828557308,0.761753961723579,-0.227175371170862,-0.381483625810435,0.177580205276697,0.949484335027551,-0.0396628557225718,0.0172256148616887,0.204842925133584,-0.177951798033721,-0.0114898595098226,0.0685224288873522,85.25,0
